index,time,low,high,open,close,volume,date
47,1729468800,68946.2,69039.26,69014.87,68958.16,19.59023118,2024-10-21 00:00:00
46,1729469100,68941.32,69062.92,68955.29,69057.2,14.77516631,2024-10-21 00:05:00
45,1729469400,69028.77,69108.96,69051.68,69108.96,10.98055924,2024-10-21 00:10:00
44,1729469700,69103.93,69408.06,69103.93,69361.99,93.5365484,2024-10-21 00:15:00
43,1729470000,69305.99,69485.25,69356.1,69330.94,52.05228284,2024-10-21 00:20:00
42,1729470300,69280.03,69394.99,69330.66,69363.03,28.52501336,2024-10-21 00:25:00
41,1729470600,69215.36,69498.0,69370.65,69264.56,32.91614561,2024-10-21 00:30:00
40,1729470900,69218.98,69304.07,69261.34,69278.16,26.7404373,2024-10-21 00:35:00
39,1729471200,69202.44,69294.81,69278.15,69219.26,14.25490003,2024-10-21 00:40:00
38,1729471500,69150.38,69219.25,69216.94,69178.12,21.57361174,2024-10-21 00:45:00
37,1729471800,69032.32,69186.2,69178.85,69100.35,15.71474751,2024-10-21 00:50:00
36,1729472100,69050.19,69142.4,69099.32,69136.18,14.52317476,2024-10-21 00:55:00
35,1729472400,69100.07,69151.75,69137.91,69110.32,11.06789334,2024-10-21 01:00:00
34,1729472700,69075.0,69153.18,69114.45,69101.15,12.34443512,2024-10-21 01:05:00
33,1729473000,69079.49,69272.36,69098.43,69256.64,32.74692468,2024-10-21 01:10:00
32,1729473300,69202.48,69445.38,69260.5,69397.31,120.01638359,2024-10-21 01:15:00
31,1729473600,69295.88,69466.44,69397.31,69328.16,27.38885574,2024-10-21 01:20:00
30,1729473900,69301.09,69403.59,69334.11,69395.57,11.38383993,2024-10-21 01:25:00
29,1729474200,69288.66,69433.57,69395.42,69379.6,16.05505013,2024-10-21 01:30:00
28,1729474500,69262.01,69398.91,69379.57,69341.11,17.60046077,2024-10-21 01:35:00
27,1729474800,69267.52,69363.28,69341.02,69287.43,7.80934263,2024-10-21 01:40:00
26,1729475100,69232.39,69345.42,69280.39,69279.78,16.2669314,2024-10-21 01:45:00
25,1729475400,69213.63,69281.5,69279.47,69229.14,8.54520109,2024-10-21 01:50:00
24,1729475700,69165.73,69237.47,69234.78,69187.11,20.66484428,2024-10-21 01:55:00
23,1729476000,69178.55,69243.55,69178.55,69194.02,10.31947586,2024-10-21 02:00:00
22,1729476300,69139.38,69202.07,69193.92,69144.62,20.49210305,2024-10-21 02:05:00
21,1729476600,69125.51,69161.61,69144.12,69161.35,5.13694042,2024-10-21 02:10:00
20,1729476900,69113.5,69185.92,69154.64,69121.28,4.89375182,2024-10-21 02:15:00
19,1729477200,69040.0,69124.0,69121.27,69121.37,31.09083533,2024-10-21 02:20:00
18,1729477500,69066.44,69137.55,69115.43,69095.71,10.53733012,2024-10-21 02:25:00
