index,time,low,high,open,close,volume,date
47,1728950400,66015.54,66110.0,66065.64,66074.45,16.75475235,2024-10-15 00:00:00
46,1728950700,65964.96,66135.41,66074.45,65983.3,26.61490789,2024-10-15 00:05:00
45,1728951000,65893.69,66001.57,65983.31,65946.35,22.80182999,2024-10-15 00:10:00
44,1728951300,65930.72,66088.55,65943.51,66070.32,30.86065408,2024-10-15 00:15:00
43,1728951600,66063.66,66246.7,66070.31,66232.91,35.18784136,2024-10-15 00:20:00
42,1728951900,66170.43,66317.38,66232.9,66313.4,40.01047078,2024-10-15 00:25:00
41,1728952200,66057.38,66312.56,66312.56,66102.19,26.88170395,2024-10-15 00:30:00
40,1728952500,65924.85,66143.89,66102.18,65931.59,16.75368047,2024-10-15 00:35:00
39,1728952800,65868.8,65991.82,65931.59,65900.57,22.6670726,2024-10-15 00:40:00
38,1728953100,65834.48,65978.1,65898.22,65923.01,31.14664513,2024-10-15 00:45:00
37,1728953400,65909.97,65992.43,65926.62,65972.78,18.68167582,2024-10-15 00:50:00
36,1728953700,65909.56,65981.5,65968.33,65913.59,16.47587471,2024-10-15 00:55:00
35,1728954000,65873.37,65976.98,65913.59,65936.44,22.43360525,2024-10-15 01:00:00
34,1728954300,65905.24,66002.09,65935.57,65952.82,14.87776831,2024-10-15 01:05:00
33,1728954600,65897.58,65984.98,65952.49,65956.95,17.71061272,2024-10-15 01:10:00
32,1728954900,65848.5,65971.46,65959.17,65862.38,21.58023638,2024-10-15 01:15:00
31,1728955200,65809.8,65880.31,65862.39,65851.16,17.36311665,2024-10-15 01:20:00
30,1728955500,65833.42,65903.08,65853.91,65865.36,22.58900134,2024-10-15 01:25:00
29,1728955800,65803.29,65888.68,65866.56,65856.08,19.02803134,2024-10-15 01:30:00
28,1728956100,65810.69,65881.35,65854.39,65829.2,18.86207959,2024-10-15 01:35:00
27,1728956400,65727.31,65899.99,65829.2,65883.38,34.90179032,2024-10-15 01:40:00
26,1728956700,65861.57,65899.39,65882.87,65869.78,5.71915534,2024-10-15 01:45:00
25,1728957000,65852.08,65918.48,65869.46,65899.99,4.8447254,2024-10-15 01:50:00
24,1728957300,65809.84,65900.0,65900.0,65846.69,7.38253668,2024-10-15 01:55:00
23,1728957600,65800.03,65855.28,65842.32,65815.6,7.22968575,2024-10-15 02:00:00
22,1728957900,65686.08,65837.82,65809.0,65716.47,26.44733184,2024-10-15 02:05:00
21,1728958200,65705.11,65771.64,65718.69,65763.18,22.07082893,2024-10-15 02:10:00
20,1728958500,65757.44,65862.53,65763.01,65859.05,10.74781769,2024-10-15 02:15:00
19,1728958800,65824.51,65910.29,65859.06,65848.24,8.47813298,2024-10-15 02:20:00
18,1728959100,65798.53,65849.99,65842.02,65803.06,7.7182959,2024-10-15 02:25:00
17,1728959400,65761.18,65832.94,65800.01,65762.28,11.77815887,2024-10-15 02:30:00
16,1728959700,65700.0,65766.94,65757.45,65702.62,6.09810856,2024-10-15 02:35:00
15,1728960000,65692.25,65753.79,65701.85,65717.29,13.34932602,2024-10-15 02:40:00
14,1728960300,65671.67,65740.0,65717.29,65702.03,8.12441418,2024-10-15 02:45:00
13,1728960600,65674.86,65738.73,65689.96,65718.83,6.67509753,2024-10-15 02:50:00
12,1728960900,65694.67,65738.73,65718.83,65729.58,5.10507638,2024-10-15 02:55:00
11,1728961200,65666.5,65733.4,65726.37,65685.61,8.47941376,2024-10-15 03:00:00
10,1728961500,65655.74,65685.02,65684.96,65675.0,7.82860804,2024-10-15 03:05:00
9,1728961800,65651.25,65715.24,65675.0,65654.54,7.76382066,2024-10-15 03:10:00
8,1728962100,65618.75,65676.62,65653.94,65621.04,13.64604224,2024-10-15 03:15:00
7,1728962400,65570.06,65632.56,65621.43,65581.34,12.30257162,2024-10-15 03:20:00
6,1728962700,65547.55,65632.35,65575.01,65612.63,20.97691277,2024-10-15 03:25:00
5,1728963000,65444.51,65619.76,65612.44,65457.19,25.79982755,2024-10-15 03:30:00
4,1728963300,65329.7,65456.69,65453.12,65419.52,24.54462562,2024-10-15 03:35:00
3,1728963600,65399.66,65503.05,65427.82,65488.41,5.17495689,2024-10-15 03:40:00
2,1728963900,65474.83,65533.91,65485.18,65514.25,7.83764034,2024-10-15 03:45:00
1,1728964200,65376.79,65514.51,65514.1,65414.07,13.8516055,2024-10-15 03:50:00
0,1728964500,65291.28,65437.55,65413.98,65368.58,27.70291455,2024-10-15 03:55:00
47,1728964800,65354.51,65437.64,65368.47,65359.23,14.67366779,2024-10-15 04:00:00
46,1728965100,65281.15,65392.0,65353.97,65334.49,17.51572694,2024-10-15 04:05:00
45,1728965400,65334.12,65478.39,65334.12,65478.39,14.13086558,2024-10-15 04:10:00
44,1728965700,65452.43,65520.71,65472.2,65519.15,11.70842176,2024-10-15 04:15:00
43,1728966000,65519.1,65601.93,65519.1,65583.02,8.11740856,2024-10-15 04:20:00
42,1728966300,65533.91,65592.98,65583.02,65545.08,5.95169747,2024-10-15 04:25:00
41,1728966600,65508.17,65569.49,65553.09,65546.05,5.79055016,2024-10-15 04:30:00
40,1728966900,65540.62,65651.95,65546.05,65624.99,9.44777796,2024-10-15 04:35:00
39,1728967200,65594.17,65633.98,65624.99,65626.39,9.425978,2024-10-15 04:40:00
38,1728967500,65583.84,65627.22,65617.99,65616.75,8.3067034,2024-10-15 04:45:00
37,1728967800,65580.61,65664.4,65612.99,65589.06,3.34038893,2024-10-15 04:50:00
36,1728968100,65514.28,65606.56,65588.8,65562.68,10.75071543,2024-10-15 04:55:00
35,1728968400,65489.22,65578.64,65565.99,65489.22,8.1105444,2024-10-15 05:00:00
34,1728968700,65434.28,65516.33,65489.22,65434.96,7.25126925,2024-10-15 05:05:00
33,1728969000,65346.63,65475.59,65432.97,65390.92,19.39350699,2024-10-15 05:10:00
32,1728969300,65339.43,65421.19,65395.22,65372.8,7.86789645,2024-10-15 05:15:00
31,1728969600,65368.25,65444.67,65373.83,65425.53,5.15822315,2024-10-15 05:20:00
30,1728969900,65315.85,65430.35,65430.35,65346.93,8.47125739,2024-10-15 05:25:00
29,1728970200,65186.29,65349.94,65346.92,65240.05,29.59942401,2024-10-15 05:30:00
28,1728970500,65226.62,65311.82,65240.06,65275.93,21.33778324,2024-10-15 05:35:00
27,1728970800,65221.93,65285.55,65271.33,65264.18,11.44942699,2024-10-15 05:40:00
26,1728971100,65264.18,65325.19,65264.18,65318.88,18.06493867,2024-10-15 05:45:00
25,1728971400,65295.01,65359.2,65325.19,65347.7,9.86842206,2024-10-15 05:50:00
