index,time,low,high,open,close,volume,date
47,1727740800,63253.05,63472.0,63305.52,63320.94,53.29452965,2024-10-01 00:00:00
46,1727741100,63263.94,63377.78,63313.33,63304.21,19.8549289,2024-10-01 00:05:00
45,1727741400,63136.74,63352.79,63307.11,63182.7,44.13211005,2024-10-01 00:10:00
44,1727741700,63040.11,63182.69,63182.69,63067.27,45.12719636,2024-10-01 00:15:00
43,1727742000,62963.28,63104.08,63067.36,63095.22,78.7971587,2024-10-01 00:20:00
42,1727742300,63056.09,63339.47,63095.22,63317.13,51.43457585,2024-10-01 00:25:00
41,1727742600,63219.28,63399.0,63314.79,63233.42,35.97589577,2024-10-01 00:30:00
40,1727742900,63215.18,63326.33,63233.41,63266.34,32.95660013,2024-10-01 00:35:00
39,1727743200,63266.34,63376.8,63266.34,63376.8,32.93258681,2024-10-01 00:40:00
38,1727743500,63370.5,63450.0,63376.8,63413.17,31.63188742,2024-10-01 00:45:00
37,1727743800,63409.27,63567.78,63413.17,63479.85,47.36532378,2024-10-01 00:50:00
36,1727744100,63465.55,63547.13,63479.85,63491.87,22.06488903,2024-10-01 00:55:00
35,1727744400,63434.53,63575.6,63490.03,63571.5,35.36848623,2024-10-01 01:00:00
34,1727744700,63501.44,63600.0,63575.36,63523.99,41.15769606,2024-10-01 01:05:00
33,1727745000,63390.06,63591.14,63524.0,63469.26,75.95904646,2024-10-01 01:10:00
32,1727745300,63437.65,63547.24,63469.26,63487.21,28.36187221,2024-10-01 01:15:00
31,1727745600,63424.43,63507.31,63487.21,63446.65,29.15470077,2024-10-01 01:20:00
30,1727745900,63413.77,63531.12,63446.65,63530.45,27.47657552,2024-10-01 01:25:00
29,1727746200,63494.37,63556.5,63530.45,63521.12,24.98864801,2024-10-01 01:30:00
28,1727746500,63497.95,63577.62,63529.15,63527.98,19.2616257,2024-10-01 01:35:00
27,1727746800,63506.04,63579.32,63527.98,63532.22,37.91853629,2024-10-01 01:40:00
26,1727747100,63421.83,63536.16,63532.22,63434.25,37.35421031,2024-10-01 01:45:00
25,1727747400,63349.6,63431.14,63431.14,63391.22,52.39043153,2024-10-01 01:50:00
24,1727747700,63359.38,63431.07,63391.22,63413.28,33.10393622,2024-10-01 01:55:00
23,1727748000,63300.01,63416.48,63416.46,63306.81,59.94205773,2024-10-01 02:00:00
22,1727748300,63211.95,63353.49,63306.8,63292.95,64.35611807,2024-10-01 02:05:00
21,1727748600,63122.75,63304.8,63295.68,63178.25,59.82308566,2024-10-01 02:10:00
20,1727748900,63129.15,63251.69,63178.26,63215.79,42.74532519,2024-10-01 02:15:00
19,1727749200,63186.41,63302.21,63215.79,63302.15,29.55923121,2024-10-01 02:20:00
18,1727749500,63271.93,63334.03,63302.15,63283.3,24.00586898,2024-10-01 02:25:00
17,1727749800,63276.0,63356.21,63286.78,63355.73,30.79844306,2024-10-01 02:30:00
16,1727750100,63261.5,63355.73,63355.73,63280.03,26.59001379,2024-10-01 02:35:00
15,1727750400,63268.64,63337.12,63278.21,63291.78,35.16604756,2024-10-01 02:40:00
14,1727750700,63214.85,63292.41,63291.26,63267.75,31.45449211,2024-10-01 02:45:00
13,1727751000,63234.82,63338.27,63267.76,63338.27,35.54986007,2024-10-01 02:50:00
12,1727751300,63324.02,63400.0,63338.26,63386.6,22.26440696,2024-10-01 02:55:00
11,1727751600,63362.97,63422.35,63390.86,63419.49,29.20544859,2024-10-01 03:00:00
10,1727751900,63387.37,63515.89,63419.49,63499.59,51.7072876,2024-10-01 03:05:00
9,1727752200,63499.58,63563.2,63499.58,63563.19,30.09087247,2024-10-01 03:10:00
8,1727752500,63514.83,63639.94,63563.2,63540.92,51.70456685,2024-10-01 03:15:00
7,1727752800,63514.88,63612.81,63538.57,63524.08,32.77916033,2024-10-01 03:20:00
6,1727753100,63456.42,63524.07,63524.07,63481.9,34.28381232,2024-10-01 03:25:00
5,1727753400,63473.02,63589.47,63481.59,63579.14,54.78932949,2024-10-01 03:30:00
4,1727753700,63506.4,63630.11,63579.14,63626.34,53.16029773,2024-10-01 03:35:00
