index,time,low,high,open,close,volume,date
47,1727827200,60745.42,60867.82,60792.63,60806.59,25.28775062,2024-10-02 00:00:00
46,1727827500,60806.59,60933.05,60806.59,60925.52,13.23623171,2024-10-02 00:05:00
45,1727827800,60794.49,60940.37,60926.79,60824.85,15.48625067,2024-10-02 00:10:00
44,1727828100,60711.09,60925.92,60824.84,60911.44,17.04991481,2024-10-02 00:15:00
43,1727828400,60711.67,60911.43,60911.43,60765.52,11.40197294,2024-10-02 00:20:00
42,1727828700,60765.51,61025.75,60765.51,60953.98,33.32546784,2024-10-02 00:25:00
41,1727829000,60916.5,61070.32,60953.98,61028.1,25.47622748,2024-10-02 00:30:00
40,1727829300,61011.86,61154.24,61025.98,61109.0,35.13205657,2024-10-02 00:35:00
39,1727829600,61070.64,61182.58,61115.8,61106.55,16.92447729,2024-10-02 00:40:00
38,1727829900,60975.52,61114.16,61106.55,61039.43,18.77999251,2024-10-02 00:45:00
37,1727830200,60975.33,61091.49,61039.43,60983.98,26.26751518,2024-10-02 00:50:00
36,1727830500,60954.46,61053.84,60983.98,61023.39,16.97333016,2024-10-02 00:55:00
35,1727830800,60975.13,61189.92,61023.39,61189.92,21.03148643,2024-10-02 01:00:00
34,1727831100,61175.75,61259.41,61178.76,61213.77,26.15560942,2024-10-02 01:05:00
33,1727831400,61200.93,61276.06,61213.77,61270.6,6.74449646,2024-10-02 01:10:00
32,1727831700,61172.02,61278.16,61270.6,61208.83,38.48678173,2024-10-02 01:15:00
31,1727832000,61203.55,61277.63,61208.84,61273.94,8.48919312,2024-10-02 01:20:00
30,1727832300,61263.9,61397.51,61273.97,61375.0,20.13625789,2024-10-02 01:25:00
29,1727832600,61329.21,61442.91,61375.0,61358.22,17.70843324,2024-10-02 01:30:00
28,1727832900,61342.54,61417.36,61357.97,61387.56,8.42457635,2024-10-02 01:35:00
27,1727833200,61310.73,61424.07,61386.19,61367.53,19.76558155,2024-10-02 01:40:00
26,1727833500,61365.43,61458.35,61367.52,61443.3,20.97067522,2024-10-02 01:45:00
25,1727833800,61427.98,61493.47,61443.3,61488.88,8.92949717,2024-10-02 01:50:00
24,1727834100,61426.19,61520.05,61488.88,61502.2,12.94900529,2024-10-02 01:55:00
23,1727834400,61411.25,61503.93,61503.93,61460.51,14.7523859,2024-10-02 02:00:00
22,1727834700,61416.07,61565.44,61455.08,61548.59,21.15494761,2024-10-02 02:05:00
21,1727835000,61463.8,61548.59,61548.59,61518.68,19.73419815,2024-10-02 02:10:00
20,1727835300,61476.59,61555.65,61518.68,61524.37,9.81571224,2024-10-02 02:15:00
19,1727835600,61482.68,61545.95,61524.37,61501.23,9.63616853,2024-10-02 02:20:00
18,1727835900,61471.45,61639.94,61505.37,61615.26,47.65634508,2024-10-02 02:25:00
17,1727836200,61564.36,61621.31,61615.27,61589.79,15.2852712,2024-10-02 02:30:00
16,1727836500,61560.8,61704.99,61582.6,61632.56,17.69991085,2024-10-02 02:35:00
15,1727836800,61579.62,61658.25,61632.57,61651.93,8.87214375,2024-10-02 02:40:00
14,1727837100,61626.48,61735.44,61649.4,61714.62,11.6896125,2024-10-02 02:45:00
13,1727837400,61714.62,61804.17,61714.62,61785.68,28.98883431,2024-10-02 02:50:00
12,1727837700,61764.47,61805.55,61781.06,61764.61,16.84990838,2024-10-02 02:55:00
11,1727838000,61716.23,61784.14,61764.61,61723.23,21.13974786,2024-10-02 03:00:00
10,1727838300,61718.95,61813.67,61723.24,61813.67,9.41616529,2024-10-02 03:05:00
9,1727838600,61678.79,61830.01,61809.86,61753.26,15.33584961,2024-10-02 03:10:00
8,1727838900,61748.97,61832.87,61764.02,61817.77,12.57159816,2024-10-02 03:15:00
7,1727839200,61745.14,61829.97,61817.78,61751.89,8.97974654,2024-10-02 03:20:00
6,1727839500,61669.28,61764.43,61751.89,61701.96,16.37985349,2024-10-02 03:25:00
5,1727839800,61645.08,61752.33,61696.94,61734.87,9.11576171,2024-10-02 03:30:00
4,1727840100,61710.38,61794.23,61734.87,61775.52,13.88198854,2024-10-02 03:35:00
3,1727840400,61768.66,61873.26,61775.51,61848.51,9.10662659,2024-10-02 03:40:00
2,1727840700,61792.36,61854.23,61854.22,61792.36,9.61639918,2024-10-02 03:45:00
1,1727841000,61746.69,61800.01,61792.35,61751.8,7.99699585,2024-10-02 03:50:00
0,1727841300,61728.21,61787.81,61752.25,61729.99,5.21250918,2024-10-02 03:55:00
47,1727841600,61694.21,61738.95,61730.0,61732.96,12.26403026,2024-10-02 04:00:00
46,1727841900,61609.24,61735.68,61734.04,61609.24,17.91606317,2024-10-02 04:05:00
45,1727842200,61601.54,61680.6,61604.98,61676.43,8.6805233,2024-10-02 04:10:00
44,1727842500,61605.27,61680.81,61676.42,61621.01,7.28676984,2024-10-02 04:15:00
43,1727842800,61479.69,61631.48,61621.01,61510.19,14.60793878,2024-10-02 04:20:00
42,1727843100,61476.58,61631.27,61510.29,61616.81,17.4972434,2024-10-02 04:25:00
41,1727843400,61501.85,61616.81,61616.8,61514.04,8.34811909,2024-10-02 04:30:00
40,1727843700,61427.51,61530.77,61514.04,61490.53,9.88919854,2024-10-02 04:35:00
39,1727844000,61426.43,61502.66,61484.7,61502.66,9.47507668,2024-10-02 04:40:00
38,1727844300,61443.99,61507.51,61502.65,61456.34,4.5550507,2024-10-02 04:45:00
37,1727844600,61456.33,61571.01,61456.34,61552.36,10.54014732,2024-10-02 04:50:00
36,1727844900,61442.85,61570.17,61549.67,61481.55,7.95360025,2024-10-02 04:55:00
35,1727845200,61455.75,61547.75,61481.54,61537.52,7.19582023,2024-10-02 05:00:00
34,1727845500,61506.99,61561.0,61537.52,61537.76,6.20371613,2024-10-02 05:05:00
33,1727845800,61492.88,61580.52,61537.92,61498.58,16.36414067,2024-10-02 05:10:00
32,1727846100,61479.54,61586.05,61496.58,61586.05,4.20283635,2024-10-02 05:15:00
31,1727846400,61482.45,61597.41,61586.05,61509.45,8.49747979,2024-10-02 05:20:00
30,1727846700,61369.93,61526.7,61511.15,61434.34,13.55109146,2024-10-02 05:25:00
29,1727847000,61378.2,61467.5,61433.93,61403.43,7.78821653,2024-10-02 05:30:00
28,1727847300,61401.53,61460.82,61404.11,61431.59,9.37045568,2024-10-02 05:35:00
27,1727847600,61431.59,61489.96,61431.59,61482.85,4.32560223,2024-10-02 05:40:00
26,1727847900,61422.68,61486.0,61482.85,61424.97,3.30916584,2024-10-02 05:45:00
25,1727848200,61323.66,61427.06,61426.51,61323.66,12.62767919,2024-10-02 05:50:00
24,1727848500,61334.07,61487.99,61334.07,61477.53,3.4637626,2024-10-02 05:55:00
23,1727848800,61476.7,61554.12,61478.5,61551.55,6.07932129,2024-10-02 06:00:00
22,1727849100,61329.35,61557.2,61544.35,61402.3,7.87552181,2024-10-02 06:05:00
21,1727849400,61404.22,61558.46,61404.22,61549.17,8.14494127,2024-10-02 06:10:00
20,1727849700,61479.18,61549.17,61549.17,61501.27,8.7285606,2024-10-02 06:15:00
19,1727850000,61478.99,61532.53,61501.26,61531.44,10.07533477,2024-10-02 06:20:00
18,1727850300,61529.54,61602.53,61529.54,61588.61,5.75431445,2024-10-02 06:25:00
17,1727850600,61588.61,61686.51,61588.61,61654.61,13.94732785,2024-10-02 06:30:00
16,1727850900,61650.3,61757.59,61654.3,61682.17,19.47478483,2024-10-02 06:35:00
15,1727851200,61669.13,61765.02,61682.15,61759.99,9.17530488,2024-10-02 06:40:00
14,1727851500,61686.28,61759.98,61759.98,61729.31,6.65144055,2024-10-02 06:45:00
13,1727851800,61686.26,61774.99,61730.64,61712.31,25.08214208,2024-10-02 06:50:00
12,1727852100,61685.96,61729.12,61713.8,61692.04,5.83407891,2024-10-02 06:55:00
11,1727852400,61685.9,61735.11,61692.01,61694.43,6.8032788,2024-10-02 07:00:00
10,1727852700,61612.34,61732.21,61694.31,61644.78,11.75424862,2024-10-02 07:05:00
9,1727853000,61581.08,61681.72,61643.58,61649.99,10.3965368,2024-10-02 07:10:00
8,1727853300,61632.18,61707.8,61649.98,61687.71,8.25510224,2024-10-02 07:15:00
7,1727853600,61575.01,61687.68,61687.68,61588.51,7.67490594,2024-10-02 07:20:00
6,1727853900,61575.55,61720.81,61586.58,61719.77,6.88830178,2024-10-02 07:25:00
5,1727854200,61716.15,61805.41,61719.42,61803.92,14.1598847,2024-10-02 07:30:00
4,1727854500,61803.91,61928.53,61803.91,61882.02,34.05864314,2024-10-02 07:35:00
3,1727854800,61811.43,61910.48,61882.02,61837.18,23.93102231,2024-10-02 07:40:00
2,1727855100,61802.68,61914.82,61837.17,61805.23,21.10654031,2024-10-02 07:45:00
1,1727855400,61728.85,61807.74,61807.73,61736.06,12.86557708,2024-10-02 07:50:00
0,1727855700,61694.88,61753.19,61736.05,61709.08,16.54287185,2024-10-02 07:55:00
47,1727856000,61649.87,61739.85,61712.59,61725.9,6.5658008,2024-10-02 08:00:00
46,1727856300,61587.5,61745.4,61722.56,61598.87,13.5585921,2024-10-02 08:05:00
45,1727856600,61598.87,61662.81,61598.87,61630.1,9.30291117,2024-10-02 08:10:00
44,1727856900,61606.16,61684.61,61630.1,61649.0,8.34737272,2024-10-02 08:15:00
43,1727857200,61638.3,61738.6,61649.0,61738.6,3.31334973,2024-10-02 08:20:00
42,1727857500,61690.12,61752.41,61725.69,61702.61,14.33261896,2024-10-02 08:25:00
41,1727857800,61683.32,61865.56,61703.08,61854.05,5.00784439,2024-10-02 08:30:00
40,1727858100,61801.64,61879.96,61862.82,61869.79,13.0946736,2024-10-02 08:35:00
39,1727858400,61828.82,61899.99,61873.82,61837.59,3.12629733,2024-10-02 08:40:00
38,1727858700,61783.64,61859.21,61837.59,61793.57,5.41817674,2024-10-02 08:45:00
37,1727859000,61750.01,61836.36,61793.38,61764.71,8.03888873,2024-10-02 08:50:00
36,1727859300,61758.7,61819.61,61762.57,61786.69,3.5841631,2024-10-02 08:55:00
35,1727859600,61695.57,61805.44,61786.69,61710.45,10.60459169,2024-10-02 09:00:00
34,1727859900,61684.34,61763.02,61709.54,61696.07,13.91564195,2024-10-02 09:05:00
33,1727860200,61638.63,61711.8,61696.05,61658.93,6.64399761,2024-10-02 09:10:00
32,1727860500,61577.84,61671.12,61654.66,61621.49,13.79852515,2024-10-02 09:15:00
31,1727860800,61480.08,61654.91,61621.49,61523.36,26.93874135,2024-10-02 09:20:00
30,1727861100,61467.57,61551.83,61523.35,61517.9,9.97885944,2024-10-02 09:25:00
29,1727861400,61435.53,61549.07,61517.89,61516.07,5.85943887,2024-10-02 09:30:00
28,1727861700,61426.7,61512.68,61512.68,61461.61,12.57425099,2024-10-02 09:35:00
27,1727862000,61328.09,61471.58,61453.97,61388.0,13.67934687,2024-10-02 09:40:00
26,1727862300,61156.01,61404.43,61396.39,61179.91,16.3854047,2024-10-02 09:45:00
25,1727862600,61119.65,61223.48,61178.44,61191.66,17.14632188,2024-10-02 09:50:00
24,1727862900,61180.3,61306.74,61190.69,61253.52,7.10339963,2024-10-02 09:55:00
23,1727863200,61141.27,61262.24,61253.51,61166.21,13.36483211,2024-10-02 10:00:00
22,1727863500,61158.07,61275.27,61163.81,61241.89,10.00744297,2024-10-02 10:05:00
21,1727863800,61163.02,61249.08,61240.4,61177.19,4.04611519,2024-10-02 10:10:00
20,1727864100,61166.22,61341.98,61177.19,61341.98,12.44572504,2024-10-02 10:15:00
19,1727864400,61269.79,61374.9,61336.37,61358.14,13.69227937,2024-10-02 10:20:00
18,1727864700,61362.73,61473.71,61366.4,61455.22,14.98289788,2024-10-02 10:25:00
17,1727865000,61424.29,61547.66,61461.0,61477.8,9.07165217,2024-10-02 10:30:00
16,1727865300,61356.69,61498.94,61484.47,61382.66,10.22174908,2024-10-02 10:35:00
15,1727865600,61335.99,61397.72,61382.66,61374.79,3.78906586,2024-10-02 10:40:00
14,1727865900,61332.4,61435.58,61372.37,61387.67,5.79957779,2024-10-02 10:45:00
13,1727866200,61294.31,61386.29,61386.29,61295.28,7.02136645,2024-10-02 10:50:00
12,1727866500,61157.38,61308.54,61296.57,61185.36,10.53410929,2024-10-02 10:55:00
11,1727866800,61169.87,61377.6,61183.93,61268.57,15.62847957,2024-10-02 11:00:00
10,1727867100,60884.41,61274.57,61271.28,60884.41,37.91030894,2024-10-02 11:05:00
9,1727867400,60882.22,61246.43,60882.22,61230.24,23.23249712,2024-10-02 11:10:00
8,1727867700,61043.94,61326.51,61229.88,61055.13,27.76869444,2024-10-02 11:15:00
7,1727868000,61043.04,61210.18,61050.03,61161.56,12.22877897,2024-10-02 11:20:00
6,1727868300,61147.89,61285.19,61161.55,61285.19,7.41745792,2024-10-02 11:25:00
5,1727868600,61200.47,61337.86,61282.7,61295.62,8.70837765,2024-10-02 11:30:00
4,1727868900,61238.18,61365.01,61285.75,61241.47,11.2262789,2024-10-02 11:35:00
