index,time,low,high,open,close,volume,date
47,1728691200,62469.89,62557.95,62518.75,62555.69,18.2305939,2024-10-12 00:00:00
46,1728691500,62525.41,62587.2,62555.7,62558.57,21.16644553,2024-10-12 00:05:00
45,1728691800,62539.57,62754.66,62558.61,62721.31,34.66104999,2024-10-12 00:10:00
44,1728692100,62576.98,62710.2,62710.2,62633.7,16.74777276,2024-10-12 00:15:00
43,1728692400,62574.43,62714.27,62637.4,62697.88,50.22461601,2024-10-12 00:20:00
42,1728692700,62627.65,62712.96,62694.82,62712.22,16.63524822,2024-10-12 00:25:00
41,1728693000,62702.77,62796.46,62712.22,62784.1,30.21800328,2024-10-12 00:30:00
40,1728693300,62700.0,62784.1,62784.1,62741.32,18.96829799,2024-10-12 00:35:00
39,1728693600,62682.32,62753.87,62732.57,62738.84,17.85429913,2024-10-12 00:40:00
38,1728693900,62679.42,62747.52,62738.83,62679.42,15.23837592,2024-10-12 00:45:00
37,1728694200,62641.82,62696.23,62679.43,62665.25,10.04573032,2024-10-12 00:50:00
36,1728694500,62650.0,62908.76,62665.24,62819.13,36.66315379,2024-10-12 00:55:00
35,1728694800,62808.63,62964.71,62819.13,62919.79,36.19299385,2024-10-12 01:00:00
34,1728695100,62878.21,63063.58,62919.79,62898.2,39.54635663,2024-10-12 01:05:00
33,1728695400,62783.42,62898.16,62898.15,62798.2,15.08422407,2024-10-12 01:10:00
32,1728695700,62737.57,62802.43,62802.19,62760.74,22.61820976,2024-10-12 01:15:00
31,1728696000,62740.77,62865.34,62760.73,62863.33,10.22406689,2024-10-12 01:20:00
30,1728696300,62813.37,62866.46,62862.95,62818.08,5.46024589,2024-10-12 01:25:00
29,1728696600,62781.54,62855.31,62818.08,62836.7,13.62680666,2024-10-12 01:30:00
28,1728696900,62798.92,62858.72,62836.69,62856.31,4.99139519,2024-10-12 01:35:00
27,1728697200,62739.46,62856.31,62856.31,62774.69,8.1371434,2024-10-12 01:40:00
26,1728697500,62690.79,62774.82,62774.82,62707.34,13.6323136,2024-10-12 01:45:00
25,1728697800,62666.89,62726.52,62707.34,62698.04,5.76562256,2024-10-12 01:50:00
24,1728698100,62692.09,62729.96,62698.03,62715.08,3.79075367,2024-10-12 01:55:00
23,1728698400,62660.58,62744.9,62716.18,62710.77,11.21365037,2024-10-12 02:00:00
22,1728698700,62664.17,62741.6,62712.7,62682.14,4.19582112,2024-10-12 02:05:00
21,1728699000,62662.15,62709.78,62682.22,62671.25,3.72201798,2024-10-12 02:10:00
20,1728699300,62661.87,62711.75,62671.57,62661.87,5.57656401,2024-10-12 02:15:00
19,1728699600,62646.65,62678.45,62664.9,62653.59,6.59028653,2024-10-12 02:20:00
18,1728699900,62634.3,62666.52,62649.74,62658.77,6.54462012,2024-10-12 02:25:00
17,1728700200,62568.65,62669.08,62658.6,62577.87,7.42213304,2024-10-12 02:30:00
16,1728700500,62532.42,62600.01,62571.65,62599.77,6.55966297,2024-10-12 02:35:00
15,1728700800,62557.47,62628.67,62596.23,62628.67,6.68691244,2024-10-12 02:40:00
14,1728701100,62556.43,62628.24,62624.16,62572.14,4.31619761,2024-10-12 02:45:00
13,1728701400,62517.7,62569.13,62569.12,62533.81,7.50645911,2024-10-12 02:50:00
12,1728701700,62500.01,62556.31,62529.28,62534.29,6.67172474,2024-10-12 02:55:00
11,1728702000,62509.97,62590.2,62539.94,62581.41,10.39314284,2024-10-12 03:00:00
10,1728702300,62564.0,62615.0,62585.27,62607.32,3.45147576,2024-10-12 03:05:00
9,1728702600,62555.52,62607.43,62606.2,62586.25,5.18455007,2024-10-12 03:10:00
8,1728702900,62530.6,62608.2,62586.24,62536.91,4.01803002,2024-10-12 03:15:00
7,1728703200,62472.12,62549.86,62536.26,62480.0,8.29442449,2024-10-12 03:20:00
6,1728703500,62464.15,62494.71,62480.0,62491.65,4.32161447,2024-10-12 03:25:00
5,1728703800,62494.14,62557.26,62494.15,62554.89,5.02443907,2024-10-12 03:30:00
4,1728704100,62500.0,62554.9,62554.89,62500.01,6.23573999,2024-10-12 03:35:00
3,1728704400,62473.2,62510.27,62500.01,62476.9,5.00643872,2024-10-12 03:40:00
2,1728704700,62468.72,62530.12,62476.6,62521.03,6.00491894,2024-10-12 03:45:00
1,1728705000,62512.52,62542.61,62519.53,62542.61,3.69862017,2024-10-12 03:50:00
0,1728705300,62536.03,62554.02,62542.6,62545.18,5.20084166,2024-10-12 03:55:00
47,1728705600,62545.18,62614.52,62545.18,62577.79,7.29072514,2024-10-12 04:00:00
46,1728705900,62544.8,62615.73,62577.49,62597.71,10.53580455,2024-10-12 04:05:00
45,1728706200,62579.41,62622.46,62597.55,62622.46,3.82888111,2024-10-12 04:10:00
44,1728706500,62607.67,62635.75,62622.45,62611.07,4.38423264,2024-10-12 04:15:00
43,1728706800,62548.78,62625.53,62611.07,62554.26,5.75192297,2024-10-12 04:20:00
42,1728707100,62543.54,62668.95,62559.7,62634.2,26.55297345,2024-10-12 04:25:00
41,1728707400,62621.25,62725.32,62634.2,62655.95,30.28809708,2024-10-12 04:30:00
40,1728707700,62567.51,62666.94,62655.94,62567.81,12.60310547,2024-10-12 04:35:00
39,1728708000,62568.81,62603.51,62573.38,62578.26,5.55349888,2024-10-12 04:40:00
38,1728708300,62577.35,62603.16,62578.26,62583.4,2.88571361,2024-10-12 04:45:00
37,1728708600,62561.5,62600.0,62583.4,62579.21,3.64592261,2024-10-12 04:50:00
36,1728708900,62564.56,62584.82,62579.2,62567.51,3.68597346,2024-10-12 04:55:00
35,1728709200,62566.16,62608.0,62566.16,62573.13,2.6153886,2024-10-12 05:00:00
34,1728709500,62554.39,62597.04,62573.13,62588.77,4.31383556,2024-10-12 05:05:00
33,1728709800,62587.16,62615.43,62590.07,62607.58,4.99998785,2024-10-12 05:10:00
32,1728710100,62601.77,62634.65,62604.92,62620.04,3.2462651,2024-10-12 05:15:00
31,1728710400,62588.06,62620.04,62620.04,62591.6,4.07476531,2024-10-12 05:20:00
30,1728710700,62576.25,62633.17,62591.6,62622.52,8.14904388,2024-10-12 05:25:00
29,1728711000,62622.51,62650.46,62622.52,62650.13,1.43859829,2024-10-12 05:30:00
28,1728711300,62633.72,62665.03,62650.47,62641.01,3.43669041,2024-10-12 05:35:00
27,1728711600,62641.02,62678.02,62641.02,62659.49,5.06399633,2024-10-12 05:40:00
26,1728711900,62648.81,62701.25,62659.49,62700.96,2.5155691,2024-10-12 05:45:00
25,1728712200,62701.24,62735.99,62701.25,62731.43,6.92911544,2024-10-12 05:50:00
24,1728712500,62731.42,62788.16,62731.42,62755.72,4.14311894,2024-10-12 05:55:00
23,1728712800,62711.9,62766.12,62757.25,62720.98,10.21448965,2024-10-12 06:00:00
22,1728713100,62686.04,62736.76,62720.98,62686.04,10.44707954,2024-10-12 06:05:00
21,1728713400,62676.29,62700.58,62686.04,62700.58,3.49229969,2024-10-12 06:10:00
