index,time,low,high,open,close,volume,date
47,1729987200,66984.12,67030.28,67008.15,66995.27,3.10418823,2024-10-27 00:00:00
46,1729987500,66946.51,66997.2,66995.26,66958.88,5.45345618,2024-10-27 00:05:00
45,1729987800,66933.65,66975.54,66958.89,66942.63,5.88558356,2024-10-27 00:10:00
44,1729988100,66919.42,66946.94,66941.09,66932.97,5.92338295,2024-10-27 00:15:00
43,1729988400,66928.52,66989.42,66931.21,66965.6,6.80190609,2024-10-27 00:20:00
42,1729988700,66955.9,67017.15,66965.52,66984.86,4.40759366,2024-10-27 00:25:00
41,1729989000,66959.02,66991.19,66984.86,66976.56,2.87881421,2024-10-27 00:30:00
40,1729989300,66941.43,66997.83,66974.95,66969.63,7.37507532,2024-10-27 00:35:00
39,1729989600,66958.07,66979.28,66968.67,66966.93,3.9200654,2024-10-27 00:40:00
38,1729989900,66881.25,66971.02,66967.01,66886.2,6.78651239,2024-10-27 00:45:00
37,1729990200,66889.62,66972.01,66894.95,66962.31,6.3491783,2024-10-27 00:50:00
36,1729990500,66914.79,66963.05,66957.78,66926.41,8.5769673,2024-10-27 00:55:00
35,1729990800,66880.0,66928.41,66926.4,66926.52,10.23782135,2024-10-27 01:00:00
34,1729991100,66875.94,66926.52,66926.52,66875.94,5.79773597,2024-10-27 01:05:00
33,1729991400,66857.0,66892.32,66875.94,66864.02,3.75074459,2024-10-27 01:10:00
32,1729991700,66859.78,66932.25,66864.01,66885.91,5.98766272,2024-10-27 01:15:00
31,1729992000,66836.78,66899.92,66882.38,66855.61,5.54065834,2024-10-27 01:20:00
30,1729992300,66846.32,66900.86,66849.19,66900.21,5.85812811,2024-10-27 01:25:00
29,1729992600,66867.74,66990.4,66900.22,66985.69,8.98589687,2024-10-27 01:30:00
28,1729992900,66959.13,66988.14,66985.68,66960.47,3.0984671,2024-10-27 01:35:00
27,1729993200,66901.03,66970.54,66963.86,66903.32,3.35885409,2024-10-27 01:40:00
26,1729993500,66886.09,66996.57,66903.19,66977.8,4.06306892,2024-10-27 01:45:00
25,1729993800,66969.1,67039.47,66977.58,67034.09,4.26467613,2024-10-27 01:50:00
24,1729994100,66979.02,67035.7,67034.07,66985.09,2.68869303,2024-10-27 01:55:00
23,1729994400,66952.25,67013.93,66979.04,66983.03,2.45525323,2024-10-27 02:00:00
22,1729994700,66976.47,67027.7,66990.67,66999.79,5.86326691,2024-10-27 02:05:00
21,1729995000,66982.12,67026.13,66999.55,67006.51,6.07401556,2024-10-27 02:10:00
20,1729995300,66952.44,67011.86,67009.8,66956.99,1.65145698,2024-10-27 02:15:00
19,1729995600,66943.61,66961.53,66956.62,66952.45,2.1073616,2024-10-27 02:20:00
18,1729995900,66936.09,66952.46,66951.55,66942.88,1.8370681,2024-10-27 02:25:00
17,1729996200,66935.57,66985.45,66942.85,66948.18,4.97036535,2024-10-27 02:30:00
16,1729996500,66943.06,66982.55,66947.92,66963.73,2.7587348,2024-10-27 02:35:00
15,1729996800,66942.66,66986.44,66962.95,66968.8,3.95723282,2024-10-27 02:40:00
14,1729997100,66941.57,66971.43,66971.42,66945.32,7.22988192,2024-10-27 02:45:00
13,1729997400,66931.05,66967.88,66945.28,66965.51,2.92178541,2024-10-27 02:50:00
12,1729997700,66935.13,66969.5,66965.5,66960.1,1.9544955,2024-10-27 02:55:00
11,1729998000,66904.74,66969.17,66960.11,66938.35,2.17342224,2024-10-27 03:00:00
10,1729998300,66939.83,66987.58,66939.83,66952.44,2.61505842,2024-10-27 03:05:00
9,1729998600,66940.2,66986.15,66952.36,66974.99,2.44567209,2024-10-27 03:10:00
8,1729998900,66982.15,67041.89,66982.16,67023.69,5.45516941,2024-10-27 03:15:00
7,1729999200,67016.39,67060.04,67020.65,67052.64,4.03797025,2024-10-27 03:20:00
6,1729999500,67049.63,67109.99,67052.64,67105.68,6.4905083,2024-10-27 03:25:00
5,1729999800,67063.65,67120.33,67105.68,67095.43,8.37782992,2024-10-27 03:30:00
4,1730000100,67056.36,67140.26,67095.42,67076.03,14.74553126,2024-10-27 03:35:00
3,1730000400,67072.78,67097.44,67072.99,67087.14,7.64121524,2024-10-27 03:40:00
2,1730000700,67087.13,67148.65,67087.13,67148.64,9.85721385,2024-10-27 03:45:00
1,1730001000,67146.8,67227.8,67148.64,67179.43,18.67457863,2024-10-27 03:50:00
0,1730001300,67173.35,67202.68,67179.43,67197.58,31.29642645,2024-10-27 03:55:00
47,1730001600,67143.41,67222.25,67197.58,67155.76,9.26372256,2024-10-27 04:00:00
46,1730001900,67152.48,67182.01,67155.64,67176.99,6.97792858,2024-10-27 04:05:00
45,1730002200,67136.59,67184.71,67178.69,67141.34,6.9639901,2024-10-27 04:10:00
44,1730002500,67120.23,67164.47,67141.34,67145.06,4.15586655,2024-10-27 04:15:00
43,1730002800,67143.55,67170.0,67148.67,67149.31,7.91688873,2024-10-27 04:20:00
42,1730003100,67142.97,67169.98,67149.32,67145.8,3.96597974,2024-10-27 04:25:00
41,1730003400,67112.63,67145.79,67143.28,67120.6,5.04686226,2024-10-27 04:30:00
40,1730003700,67050.33,67126.6,67120.61,67067.47,4.49263331,2024-10-27 04:35:00
39,1730004000,67050.43,67068.35,67065.71,67056.49,1.92512782,2024-10-27 04:40:00
38,1730004300,67021.79,67099.59,67054.0,67075.77,3.07674522,2024-10-27 04:45:00
37,1730004600,67051.9,67096.66,67075.78,67091.15,3.14310773,2024-10-27 04:50:00
36,1730004900,67055.47,67095.09,67089.32,67061.46,2.7244014,2024-10-27 04:55:00
35,1730005200,67049.87,67080.94,67065.22,67076.76,10.70341623,2024-10-27 05:00:00
34,1730005500,67076.75,67092.17,67076.75,67089.62,2.39160177,2024-10-27 05:05:00
33,1730005800,67049.59,67108.67,67089.62,67108.66,2.77860453,2024-10-27 05:10:00
32,1730006100,67108.54,67120.68,67108.67,67115.01,1.64397308,2024-10-27 05:15:00
31,1730006400,67076.72,67115.0,67115.0,67085.39,6.14303426,2024-10-27 05:20:00
30,1730006700,67075.04,67104.64,67085.39,67104.62,3.26589713,2024-10-27 05:25:00
29,1730007000,67093.81,67111.21,67104.63,67100.35,2.18087136,2024-10-27 05:30:00
28,1730007300,67060.12,67124.23,67100.35,67121.34,2.68432254,2024-10-27 05:35:00
27,1730007600,67114.05,67126.69,67123.84,67121.88,1.52966622,2024-10-27 05:40:00
26,1730007900,67091.89,67132.06,67121.88,67102.79,0.94052132,2024-10-27 05:45:00
25,1730008200,67080.88,67111.83,67102.8,67099.04,2.29524892,2024-10-27 05:50:00
24,1730008500,67080.02,67100.0,67095.59,67095.66,1.13992182,2024-10-27 05:55:00
23,1730008800,67063.07,67095.66,67093.81,67071.15,2.0989134,2024-10-27 06:00:00
22,1730009100,67060.42,67079.98,67071.15,67067.94,1.14825807,2024-10-27 06:05:00
21,1730009400,67045.68,67076.47,67069.03,67060.21,2.95584463,2024-10-27 06:10:00
20,1730009700,67030.11,67067.59,67062.29,67054.06,1.35974854,2024-10-27 06:15:00
19,1730010000,67038.87,67061.86,67054.06,67059.67,1.50534027,2024-10-27 06:20:00
18,1730010300,67051.24,67061.86,67059.67,67059.43,1.46105277,2024-10-27 06:25:00
17,1730010600,67036.61,67075.42,67059.07,67044.55,4.08226665,2024-10-27 06:30:00
16,1730010900,67031.48,67056.38,67044.54,67040.29,0.90419983,2024-10-27 06:35:00
15,1730011200,67036.01,67060.12,67040.28,67047.86,0.97684102,2024-10-27 06:40:00
14,1730011500,67035.08,67057.84,67045.03,67043.11,1.39150142,2024-10-27 06:45:00
13,1730011800,67041.11,67070.27,67043.47,67061.35,1.18043525,2024-10-27 06:50:00
12,1730012100,67061.35,67102.64,67061.36,67096.33,1.68848874,2024-10-27 06:55:00
11,1730012400,67085.13,67100.0,67098.05,67089.81,0.79869277,2024-10-27 07:00:00
10,1730012700,67081.91,67117.51,67097.1,67094.94,6.69297376,2024-10-27 07:05:00
9,1730013000,67094.08,67131.31,67094.11,67128.52,1.13609524,2024-10-27 07:10:00
8,1730013300,67098.91,67144.1,67128.53,67122.22,2.00009713,2024-10-27 07:15:00
7,1730013600,67106.18,67129.44,67122.22,67106.18,3.64502488,2024-10-27 07:20:00
6,1730013900,67088.44,67110.81,67109.09,67103.58,2.48132137,2024-10-27 07:25:00
5,1730014200,67089.12,67113.87,67103.58,67097.48,1.71576055,2024-10-27 07:30:00
4,1730014500,67097.47,67103.93,67097.48,67097.57,2.28449131,2024-10-27 07:35:00
3,1730014800,67097.56,67113.89,67097.56,67109.15,2.96403799,2024-10-27 07:40:00
2,1730015100,67104.49,67120.34,67104.49,67119.02,0.79178135,2024-10-27 07:45:00
1,1730015400,67119.01,67134.75,67119.01,67134.75,0.86495193,2024-10-27 07:50:00
0,1730015700,67105.88,67134.75,67134.74,67114.71,4.26237691,2024-10-27 07:55:00
47,1730016000,67112.66,67162.99,67114.74,67162.99,4.45336559,2024-10-27 08:00:00
46,1730016300,67124.89,67168.87,67162.99,67143.67,2.77166382,2024-10-27 08:05:00
45,1730016600,67143.66,67168.31,67143.67,67151.72,2.35122454,2024-10-27 08:10:00
44,1730016900,67141.35,67177.29,67156.07,67143.03,3.17325948,2024-10-27 08:15:00
43,1730017200,67124.88,67160.44,67143.02,67142.57,1.43309951,2024-10-27 08:20:00
42,1730017500,67119.16,67144.13,67142.57,67119.17,0.9412805,2024-10-27 08:25:00
41,1730017800,67115.1,67139.22,67119.16,67126.72,1.43593952,2024-10-27 08:30:00
40,1730018100,67077.04,67126.72,67126.71,67082.4,3.03919908,2024-10-27 08:35:00
39,1730018400,67077.06,67093.49,67082.4,67081.91,4.71159764,2024-10-27 08:40:00
38,1730018700,67081.91,67107.57,67081.92,67107.43,2.45163949,2024-10-27 08:45:00
37,1730019000,67104.45,67117.35,67107.43,67115.23,0.62723322,2024-10-27 08:50:00
36,1730019300,67115.24,67140.73,67115.24,67129.98,3.66983776,2024-10-27 08:55:00
35,1730019600,67076.39,67127.31,67127.31,67082.83,4.83023133,2024-10-27 09:00:00
34,1730019900,67068.95,67093.75,67082.82,67093.5,2.49422615,2024-10-27 09:05:00
33,1730020200,67047.0,67089.46,67089.45,67056.63,2.20837754,2024-10-27 09:10:00
32,1730020500,67047.08,67098.92,67056.64,67081.27,2.34640847,2024-10-27 09:15:00
31,1730020800,67056.35,67095.56,67081.28,67065.22,1.12218814,2024-10-27 09:20:00
30,1730021100,67060.61,67080.74,67065.23,67062.89,0.77395614,2024-10-27 09:25:00
29,1730021400,67020.01,67072.06,67062.88,67052.8,4.26449351,2024-10-27 09:30:00
28,1730021700,67020.0,67052.81,67052.81,67034.14,3.56693209,2024-10-27 09:35:00
27,1730022000,67026.81,67042.77,67034.14,67036.71,1.50431384,2024-10-27 09:40:00
26,1730022300,67021.75,67048.7,67036.72,67022.98,1.92159836,2024-10-27 09:45:00
25,1730022600,67022.98,67050.68,67022.98,67050.45,1.33364162,2024-10-27 09:50:00
24,1730022900,67042.91,67066.86,67048.61,67060.45,2.84293241,2024-10-27 09:55:00
23,1730023200,67047.64,67065.21,67059.2,67062.66,0.93567655,2024-10-27 10:00:00
22,1730023500,67040.74,67066.33,67062.66,67058.96,5.50589494,2024-10-27 10:05:00
21,1730023800,67056.78,67111.94,67056.79,67088.92,5.34484561,2024-10-27 10:10:00
20,1730024100,67040.01,67086.78,67086.44,67041.07,2.17085654,2024-10-27 10:15:00
19,1730024400,67004.48,67041.08,67041.08,67035.5,3.06413465,2024-10-27 10:20:00
18,1730024700,67024.68,67047.83,67035.5,67034.52,1.47486156,2024-10-27 10:25:00
17,1730025000,67006.41,67056.53,67034.52,67006.42,3.57973664,2024-10-27 10:30:00
16,1730025300,67001.0,67025.41,67006.41,67016.86,3.09500407,2024-10-27 10:35:00
15,1730025600,67001.0,67016.87,67016.87,67001.01,3.52455588,2024-10-27 10:40:00
14,1730025900,66989.27,67016.89,67001.0,67004.12,9.56778102,2024-10-27 10:45:00
13,1730026200,67004.13,67025.13,67004.13,67008.98,4.55240522,2024-10-27 10:50:00
12,1730026500,67005.81,67016.48,67008.98,67011.25,2.98096526,2024-10-27 10:55:00
11,1730026800,66982.09,67021.11,67011.25,66985.43,4.30279151,2024-10-27 11:00:00
10,1730027100,66965.0,66996.08,66984.09,66967.04,1.85495021,2024-10-27 11:05:00
9,1730027400,66955.36,66986.14,66967.05,66986.13,4.68920879,2024-10-27 11:10:00
8,1730027700,66982.56,67072.26,66986.14,67066.42,3.14205703,2024-10-27 11:15:00
7,1730028000,67022.63,67074.81,67066.41,67022.64,4.63298912,2024-10-27 11:20:00
6,1730028300,67009.39,67067.77,67022.64,67063.92,4.17878146,2024-10-27 11:25:00
5,1730028600,67053.68,67091.12,67064.19,67062.67,3.29930967,2024-10-27 11:30:00
4,1730028900,67062.66,67106.4,67062.66,67094.53,2.42214786,2024-10-27 11:35:00
3,1730029200,67068.85,67098.53,67093.51,67080.07,3.13000588,2024-10-27 11:40:00
2,1730029500,67046.75,67096.48,67080.06,67064.64,2.33983047,2024-10-27 11:45:00
1,1730029800,67040.03,67064.64,67064.64,67056.6,1.17358541,2024-10-27 11:50:00
0,1730030100,67047.15,67058.95,67056.6,67050.77,2.50728388,2024-10-27 11:55:00
47,1730030400,67039.57,67062.09,67048.44,67058.51,8.04726586,2024-10-27 12:00:00
46,1730030700,67040.19,67062.81,67058.5,67054.92,5.39184914,2024-10-27 12:05:00
45,1730031000,67054.78,67104.72,67054.78,67104.72,5.35551966,2024-10-27 12:10:00
44,1730031300,67104.72,67125.29,67104.72,67125.29,4.53571759,2024-10-27 12:15:00
43,1730031600,67125.28,67296.17,67125.29,67270.06,47.01612412,2024-10-27 12:20:00
42,1730031900,67247.25,67327.6,67270.05,67285.04,26.49782133,2024-10-27 12:25:00
41,1730032200,67285.03,67426.0,67285.03,67367.96,28.9257283,2024-10-27 12:30:00
40,1730032500,67345.79,67397.14,67366.26,67348.17,14.72596708,2024-10-27 12:35:00
39,1730032800,67290.72,67349.51,67349.48,67328.27,11.80371869,2024-10-27 12:40:00
38,1730033100,67263.13,67345.88,67328.03,67345.87,11.04877394,2024-10-27 12:45:00
37,1730033400,67283.32,67358.62,67345.88,67296.46,6.57851154,2024-10-27 12:50:00
36,1730033700,67281.96,67318.33,67297.25,67317.13,6.40073313,2024-10-27 12:55:00
35,1730034000,67304.38,67469.46,67313.63,67462.46,16.79241307,2024-10-27 13:00:00
34,1730034300,67399.02,67554.61,67462.47,67521.26,40.30997566,2024-10-27 13:05:00
33,1730034600,67489.96,67556.07,67521.26,67518.26,9.82259714,2024-10-27 13:10:00
32,1730034900,67518.54,67571.55,67518.54,67522.82,19.35402371,2024-10-27 13:15:00
31,1730035200,67522.77,67687.68,67522.78,67663.59,18.60954642,2024-10-27 13:20:00
30,1730035500,67535.35,67673.04,67667.47,67578.58,9.12629416,2024-10-27 13:25:00
29,1730035800,67510.26,67622.2,67578.58,67555.76,31.0972944,2024-10-27 13:30:00
28,1730036100,67551.41,67621.05,67555.01,67571.32,12.49460195,2024-10-27 13:35:00
27,1730036400,67563.83,67617.49,67565.25,67591.59,16.05332339,2024-10-27 13:40:00
26,1730036700,67555.86,67640.73,67591.56,67610.44,19.95924304,2024-10-27 13:45:00
25,1730037000,67551.63,67624.36,67616.06,67559.29,4.66064187,2024-10-27 13:50:00
24,1730037300,67498.49,67560.42,67559.29,67536.43,5.58681036,2024-10-27 13:55:00
23,1730037600,67528.83,67579.56,67540.57,67528.84,5.30196228,2024-10-27 14:00:00
22,1730037900,67522.99,67665.98,67530.49,67621.44,7.03915261,2024-10-27 14:05:00
21,1730038200,67544.56,67636.99,67621.45,67546.04,3.92257885,2024-10-27 14:10:00
20,1730038500,67538.83,67599.79,67546.03,67565.41,5.03799842,2024-10-27 14:15:00
19,1730038800,67557.81,67616.4,67565.42,67580.83,4.60614025,2024-10-27 14:20:00
18,1730039100,67578.41,67620.0,67582.64,67593.67,2.69302078,2024-10-27 14:25:00
17,1730039400,67555.02,67621.71,67593.67,67610.72,10.77564981,2024-10-27 14:30:00
16,1730039700,67583.7,67664.5,67610.72,67659.23,10.04276544,2024-10-27 14:35:00
15,1730040000,67617.45,67666.0,67659.22,67636.92,9.49123535,2024-10-27 14:40:00
14,1730040300,67586.57,67650.0,67636.92,67596.06,6.00631398,2024-10-27 14:45:00
13,1730040600,67562.51,67607.45,67596.06,67582.05,5.56693719,2024-10-27 14:50:00
12,1730040900,67582.06,67619.75,67582.06,67617.91,5.13231361,2024-10-27 14:55:00
11,1730041200,67613.4,67742.89,67613.43,67718.79,20.56007749,2024-10-27 15:00:00
10,1730041500,67676.21,67762.22,67718.8,67707.98,7.35168873,2024-10-27 15:05:00
9,1730041800,67657.0,67719.95,67703.82,67662.49,9.43684605,2024-10-27 15:10:00
8,1730042100,67657.0,67697.96,67661.28,67674.26,14.2032829,2024-10-27 15:15:00
7,1730042400,67627.76,67684.12,67680.73,67640.49,5.50580004,2024-10-27 15:20:00
6,1730042700,67612.05,67668.11,67639.32,67640.64,4.65552211,2024-10-27 15:25:00
5,1730043000,67610.71,67658.01,67640.64,67653.17,5.43548568,2024-10-27 15:30:00
4,1730043300,67652.38,67722.74,67653.17,67681.84,4.95727547,2024-10-27 15:35:00
3,1730043600,67681.3,67722.1,67682.24,67714.92,7.56995938,2024-10-27 15:40:00
2,1730043900,67700.0,67777.0,67713.52,67768.2,9.2344048,2024-10-27 15:45:00
1,1730044200,67665.88,67770.17,67768.3,67668.68,5.82860747,2024-10-27 15:50:00
0,1730044500,67648.94,67707.62,67673.58,67707.61,6.42208293,2024-10-27 15:55:00
47,1730044800,67686.62,67774.73,67707.62,67735.25,11.03050369,2024-10-27 16:00:00
46,1730045100,67700.15,67751.57,67737.03,67751.57,13.52639851,2024-10-27 16:05:00
45,1730045400,67710.08,67762.84,67751.57,67751.59,12.15314551,2024-10-27 16:10:00
44,1730045700,67672.87,67795.0,67751.61,67695.02,17.15621938,2024-10-27 16:15:00
43,1730046000,67616.26,67695.02,67695.01,67641.63,31.52702001,2024-10-27 16:20:00
42,1730046300,67579.23,67674.04,67641.62,67612.35,20.49797877,2024-10-27 16:25:00
41,1730046600,67557.77,67637.02,67609.22,67618.36,19.94241807,2024-10-27 16:30:00
40,1730046900,67535.05,67620.15,67618.36,67589.84,31.18496575,2024-10-27 16:35:00
39,1730047200,67582.61,67659.59,67591.64,67650.37,3.14920027,2024-10-27 16:40:00
38,1730047500,67648.32,67721.72,67657.03,67691.32,28.2203568,2024-10-27 16:45:00
37,1730047800,67675.45,67746.2,67695.41,67738.16,11.26788415,2024-10-27 16:50:00
36,1730048100,67710.99,67759.44,67738.16,67743.44,10.82123952,2024-10-27 16:55:00
35,1730048400,67701.83,67759.39,67743.45,67704.46,7.02853769,2024-10-27 17:00:00
34,1730048700,67682.45,67704.46,67704.46,67682.76,3.44494318,2024-10-27 17:05:00
33,1730049000,67682.45,67715.72,67683.04,67715.72,11.89269368,2024-10-27 17:10:00
32,1730049300,67667.39,67754.05,67715.72,67672.88,8.32033005,2024-10-27 17:15:00
31,1730049600,67636.26,67689.3,67672.88,67659.21,5.90020011,2024-10-27 17:20:00
30,1730049900,67643.94,67705.42,67659.22,67669.14,16.7095678,2024-10-27 17:25:00
29,1730050200,67669.13,67912.21,67669.14,67836.04,29.89426882,2024-10-27 17:30:00
28,1730050500,67840.87,67900.19,67840.87,67846.86,14.14044494,2024-10-27 17:35:00
27,1730050800,67746.57,67864.66,67851.78,67760.66,17.57260913,2024-10-27 17:40:00
26,1730051100,67713.93,67760.65,67760.65,67737.26,15.83490008,2024-10-27 17:45:00
25,1730051400,67705.8,67752.75,67737.28,67725.76,9.17028553,2024-10-27 17:50:00
24,1730051700,67658.0,67725.77,67725.77,67676.73,26.39028589,2024-10-27 17:55:00
23,1730052000,67631.6,67688.14,67676.74,67648.82,13.96123707,2024-10-27 18:00:00
22,1730052300,67572.2,67649.93,67644.66,67587.03,8.07738728,2024-10-27 18:05:00
21,1730052600,67578.47,67639.68,67587.02,67590.28,28.84393603,2024-10-27 18:10:00
20,1730052900,67569.41,67611.92,67590.27,67580.55,9.43262962,2024-10-27 18:15:00
19,1730053200,67551.06,67597.12,67580.55,67589.69,5.42242422,2024-10-27 18:20:00
18,1730053500,67585.57,67616.9,67589.69,67605.67,3.24147756,2024-10-27 18:25:00
17,1730053800,67564.17,67625.24,67605.67,67569.63,5.57748846,2024-10-27 18:30:00
16,1730054100,67559.42,67624.83,67569.2,67620.67,3.52080169,2024-10-27 18:35:00
15,1730054400,67608.63,67647.94,67620.67,67608.64,5.66503481,2024-10-27 18:40:00
14,1730054700,67531.73,67608.64,67608.64,67556.13,5.32544648,2024-10-27 18:45:00
13,1730055000,67464.97,67556.13,67556.13,67472.79,14.68813332,2024-10-27 18:50:00
