index,time,low,high,open,close,volume,date
47,1728172800,61991.21,62093.63,62051.29,62000.01,8.57710072,2024-10-06 00:00:00
46,1728173100,61945.26,62000.96,62000.01,61950.9,8.55967647,2024-10-06 00:05:00
45,1728173400,61929.02,61957.27,61950.77,61943.13,4.53130834,2024-10-06 00:10:00
44,1728173700,61936.75,61978.0,61942.74,61939.05,3.95266438,2024-10-06 00:15:00
43,1728174000,61930.2,61968.6,61939.05,61959.88,4.82040812,2024-10-06 00:20:00
42,1728174300,61958.08,61998.19,61959.87,61960.92,8.11986272,2024-10-06 00:25:00
41,1728174600,61922.0,61968.84,61960.83,61934.12,4.46152549,2024-10-06 00:30:00
40,1728174900,61888.0,61934.12,61934.11,61907.67,4.08363494,2024-10-06 00:35:00
39,1728175200,61881.89,61908.5,61907.67,61903.08,3.77837676,2024-10-06 00:40:00
38,1728175500,61883.44,61908.98,61902.39,61883.44,5.94440034,2024-10-06 00:45:00
37,1728175800,61881.72,61908.98,61883.43,61907.27,4.54912074,2024-10-06 00:50:00
36,1728176100,61884.63,61924.53,61906.86,61918.26,5.06894477,2024-10-06 00:55:00
35,1728176400,61918.53,61948.67,61918.53,61933.53,3.13135804,2024-10-06 01:00:00
34,1728176700,61911.16,61943.93,61933.52,61929.8,4.12725147,2024-10-06 01:05:00
33,1728177000,61929.8,62016.8,61929.81,62013.96,4.28961964,2024-10-06 01:10:00
32,1728177300,61980.0,62034.49,62013.96,61980.0,5.76580986,2024-10-06 01:15:00
31,1728177600,61980.0,62057.23,61980.01,62048.28,7.31631844,2024-10-06 01:20:00
30,1728177900,62046.25,62147.35,62048.28,62108.37,10.41886152,2024-10-06 01:25:00
29,1728178200,62085.01,62140.84,62109.44,62124.93,11.25316711,2024-10-06 01:30:00
28,1728178500,62061.04,62122.02,62122.01,62061.88,5.0622864,2024-10-06 01:35:00
27,1728178800,62012.96,62065.13,62061.88,62057.88,14.27841679,2024-10-06 01:40:00
26,1728179100,62020.57,62057.87,62057.75,62020.77,6.28244492,2024-10-06 01:45:00
25,1728179400,62020.76,62054.91,62020.76,62041.18,5.45365252,2024-10-06 01:50:00
24,1728179700,62027.57,62087.75,62041.18,62082.85,1.42275095,2024-10-06 01:55:00
23,1728180000,62020.4,62126.95,62082.85,62022.74,9.11629943,2024-10-06 02:00:00
22,1728180300,61972.32,62021.84,62020.41,61972.32,3.13102385,2024-10-06 02:05:00
21,1728180600,61973.98,62005.7,61977.09,61996.75,2.07934915,2024-10-06 02:10:00
20,1728180900,61996.74,62033.85,61996.75,62017.88,2.37882748,2024-10-06 02:15:00
19,1728181200,61994.37,62038.05,62015.0,62029.41,2.09424352,2024-10-06 02:20:00
18,1728181500,62025.18,62050.27,62029.47,62037.98,1.44684457,2024-10-06 02:25:00
17,1728181800,61951.03,62043.76,62038.39,61956.09,3.1148341,2024-10-06 02:30:00
16,1728182100,61934.62,61967.54,61956.1,61952.46,3.02139375,2024-10-06 02:35:00
15,1728182400,61936.69,61972.59,61952.29,61953.94,3.37906029,2024-10-06 02:40:00
14,1728182700,61949.73,61997.44,61953.94,61996.12,1.70229507,2024-10-06 02:45:00
13,1728183000,61951.2,61996.7,61995.18,61954.39,1.25014536,2024-10-06 02:50:00
12,1728183300,61952.27,61980.93,61957.36,61967.37,2.16238435,2024-10-06 02:55:00
11,1728183600,61916.56,61973.69,61961.68,61919.13,4.77231488,2024-10-06 03:00:00
10,1728183900,61906.44,61933.2,61915.15,61917.84,1.95173717,2024-10-06 03:05:00
9,1728184200,61901.35,61942.36,61917.85,61940.25,4.01797652,2024-10-06 03:10:00
8,1728184500,61934.42,62022.86,61938.74,62014.04,3.10500811,2024-10-06 03:15:00
7,1728184800,61993.17,62021.11,62016.57,61998.2,1.52212762,2024-10-06 03:20:00
6,1728185100,61961.58,62000.15,61994.82,61975.58,2.3978979,2024-10-06 03:25:00
5,1728185400,61975.64,62003.58,61975.64,61994.77,2.80371798,2024-10-06 03:30:00
4,1728185700,61929.73,61994.73,61994.73,61936.81,3.51234787,2024-10-06 03:35:00
3,1728186000,61927.01,61951.11,61934.91,61931.17,2.13826243,2024-10-06 03:40:00
2,1728186300,61888.0,61936.86,61931.17,61921.5,5.14243617,2024-10-06 03:45:00
1,1728186600,61888.0,61921.49,61921.49,61888.02,4.03845922,2024-10-06 03:50:00
0,1728186900,61863.39,61904.47,61893.88,61874.65,7.15466491,2024-10-06 03:55:00
47,1728187200,61873.44,61922.71,61874.66,61920.61,1.70693641,2024-10-06 04:00:00
46,1728187500,61893.91,61930.73,61916.6,61924.18,1.22650655,2024-10-06 04:05:00
45,1728187800,61880.2,61924.17,61924.17,61892.26,1.84295409,2024-10-06 04:10:00
44,1728188100,61886.37,61968.22,61892.26,61958.23,2.2622621,2024-10-06 04:15:00
43,1728188400,61914.02,61958.23,61958.22,61916.3,2.35125717,2024-10-06 04:20:00
42,1728188700,61910.07,61925.57,61916.3,61917.07,2.65068868,2024-10-06 04:25:00
41,1728189000,61890.7,61923.29,61917.03,61901.52,2.90286582,2024-10-06 04:30:00
40,1728189300,61843.17,61901.52,61901.5,61845.17,4.26917645,2024-10-06 04:35:00
39,1728189600,61805.85,61851.95,61845.16,61849.67,6.77263884,2024-10-06 04:40:00
38,1728189900,61830.68,61859.13,61849.67,61857.0,9.30824446,2024-10-06 04:45:00
37,1728190200,61846.41,61877.82,61856.05,61876.24,2.87081347,2024-10-06 04:50:00
36,1728190500,61868.55,61886.84,61876.24,61871.91,3.54398574,2024-10-06 04:55:00
35,1728190800,61867.97,61898.55,61871.91,61877.0,5.22627049,2024-10-06 05:00:00
34,1728191100,61838.49,61886.61,61876.99,61838.5,3.74844971,2024-10-06 05:05:00
33,1728191400,61832.25,61859.77,61838.5,61842.62,3.65859555,2024-10-06 05:10:00
